Timestamp	Open	High	Low	Close	Volume
2024-11-01 17:30:00	1.08462	1.08462	1.0835	1.08357	3076
2024-11-01 17:45:00	1.08358	1.08383	1.0834	1.08361	2921
2024-11-01 18:00:00	1.0836	1.08415	1.08359	1.08384	1974
2024-11-01 18:15:00	1.08384	1.08413	1.08367	1.08409	3287
2024-11-01 18:30:00	1.08409	1.08455	1.08403	1.08409	3518
2024-11-01 18:45:00	1.08409	1.08412	1.08374	1.08393	2760
2024-11-01 19:00:00	1.08389	1.08416	1.0837	1.08398	2091
2024-11-01 19:15:00	1.08397	1.08403	1.08368	1.0837	1931
2024-11-01 19:30:00	1.08371	1.08378	1.08344	1.08352	1325
2024-11-01 19:45:00	1.08352	1.08366	1.08346	1.08358	1938
2024-11-01 20:00:00	1.08359	1.0837	1.0832	1.08324	1253
2024-11-01 20:15:00	1.08324	1.08329	1.08317	1.08323	1035
2024-11-01 20:30:00	1.08322	1.08351	1.0832	1.08342	2945
2024-11-01 20:45:00	1.08343	1.08353	1.08325	1.08327	3411
2024-11-03 22:00:00	1.08778	1088	1.08754	1.0878	1004
2024-11-03 22:15:00	1.0878	1.08789	1.08749	1.08767	492
2024-11-03 22:30:00	1.08767	1.08788	1.08766	1.0878	241
2024-11-03 22:45:00	1.0878	1.08809	1.0878	1.08806	416
2024-11-03 23:00:00	1.08811	1.08811	1.08719	1.08767	3161
2024-11-03 23:15:00	1.08766	1.08766	1.08732	1.0876	1384
2024-11-03 23:30:00	1.0876	1.0877	1.08743	1.08758	2659
2024-11-03 23:45:00	1.08759	1.08769	1.08727	1.08727	1987
2024-11-04 00:00:00	1.08728	1.08747	1087	1.08702	2664
2024-11-04 00:15:00	1.08702	1.08727	1.08699	1.08717	2488
2024-11-04 00:30:00	1.08718	1.08734	1.08709	1.08729	2085
2024-11-04 00:45:00	1.08728	1.08791	1.08728	1.08771	2509
2024-11-04 01:00:00	1.08772	1.08799	1.08767	1.08797	2456
2024-11-04 01:15:00	1.08799	1.08868	1.08799	1.08844	2144
2024-11-04 01:30:00	1.08844	1.08873	1.08821	1.08847	3079
2024-11-04 01:45:00	1.08845	1.08912	1.08838	1.08882	3469
2024-11-04 02:00:00	1.08882	1.08902	1.08871	1.08883	3697
2024-11-04 02:15:00	1.08882	1.08897	1.08847	1.08886	4402
2024-11-04 02:30:00	1.08887	1.08919	1.08867	1.08913	3969
2024-11-04 02:45:00	1.08912	1.08942	1.08911	1.08941	3752
2024-11-04 03:00:00	1.08942	1.0901	1.08942	1.09001	4398
2024-11-04 03:15:00	1.09002	1.09009	1.08985	1.08987	4538
2024-11-04 03:30:00	1.0899	1.09032	1.08965	1.09013	1653
2024-11-04 03:45:00	1.09013	1.09049	1.09001	1.09015	2572
2024-11-04 04:00:00	1.09015	1.0903	1.08997	1.09001	3169
2024-11-04 04:15:00	1.09	1.09	1.0898	1.08987	2156
2024-11-04 04:30:00	1.08989	1.09022	1.08974	1.09019	1830
2024-11-04 04:45:00	1.0902	1.09026	1.08967	1.08974	2743
2024-11-04 05:00:00	1.08973	1.08975	1.08942	1.08952	3009
2024-11-04 05:15:00	1.08953	1.08965	1.08942	1.08951	2856
2024-11-04 05:30:00	1.0895	1.0897	1.08946	1.08966	3567
2024-11-04 05:45:00	1.08965	1.08999	1.08945	1.08988	3266
2024-11-04 06:00:00	1.08988	1.09019	1.08949	1.08955	3504
2024-11-04 06:15:00	1.08956	1.08991	1.08949	1.0897	3258
2024-11-04 06:30:00	1.08969	1.08976	1.08946	1.08957	3517
2024-11-04 06:45:00	1.08957	1.08957	1.08912	1.08915	4423
2024-11-04 07:00:00	1.08915	1.08921	1.08887	1.08912	5291
2024-11-04 07:15:00	1.08912	1.08946	1.08871	1.08891	3201
2024-11-04 07:30:00	1.0889	1.08955	1.0889	1.08922	2004
2024-11-04 07:45:00	1.08923	1.08931	1.08881	1.08912	2409
