Timestamp	Open	High	Low	Close	Volume
2024-12-20 10:10:00	1.03874	1.03901	1.03849	1.03858	914
2024-12-20 10:15:00	1.03857	1.03875	1.03827	1.03834	1178
2024-12-20 10:20:00	1.03834	1.03857	1.03813	1.03848	985
2024-12-20 10:25:00	1.03848	1.03885	1.03845	1.03865	888
2024-12-20 10:30:00	1.03866	1.03892	1.03834	1.03887	856
2024-12-20 10:35:00	1.03887	1.03896	1.03868	1.0387	754
2024-12-20 10:40:00	1.0387	1.03894	1.03866	1.03887	1092
2024-12-20 10:45:00	1.03888	1.03892	1.0387	1.03876	1077
2024-12-20 10:50:00	1.03876	1039	1.03872	1.03892	1279
2024-12-20 10:55:00	1.03892	1.03931	1.03891	1.03917	1340
2024-12-20 11:00:00	1.03917	1.03917	1.03872	1.03879	1176
2024-12-20 11:05:00	1.03878	1.0388	1.03826	1.03829	1398
2024-12-20 11:10:00	1.03829	1.03859	1.03796	1.03854	1361
2024-12-20 11:15:00	1.03853	1.03854	1038	1.03809	2587
2024-12-20 11:20:00	1.0381	1.03841	1.03807	1.03841	1817
2024-12-20 11:25:00	1.03842	1.03882	1.03841	1.0388	1199
2024-12-20 11:30:00	1.03881	1.03917	1.03871	1.03911	1154
2024-12-20 11:35:00	1.03911	1.03952	1.03901	1.03947	1377
2024-12-20 11:40:00	1.03947	1.03974	1.03907	1.03907	1318
2024-12-20 11:45:00	1.03906	1.03925	1.03904	1.03919	1352
2024-12-20 11:50:00	1.0392	1.03945	1.03916	1.03931	1209
2024-12-20 11:55:00	1.03932	1.03932	1.03902	1.03915	1163
2024-12-20 12:00:00	1.03916	1.03941	1.03908	1.03937	1541
2024-12-20 12:05:00	1.03937	1.03945	1.03927	1.03937	1454
2024-12-20 12:10:00	1.03937	1.03949	1.03929	1.03941	1316
2024-12-20 12:15:00	1.03942	1.03954	1.03924	1.03953	976
2024-12-20 12:20:00	1.03954	1.0398	1.03944	1.0398	953
2024-12-20 12:25:00	1.03981	1.03986	1.03958	1.03982	1169
2024-12-20 12:30:00	1.03982	1.04002	1.03967	1.03998	1093
2024-12-20 12:35:00	1.03997	1.03997	1.03937	1.03943	1249
2024-12-20 12:40:00	1.03943	1.03987	1.03943	1.03968	1579
2024-12-20 12:45:00	1.03967	1.03979	1.03944	1.03974	1215
2024-12-20 12:50:00	1.03974	1.03988	1.03927	1.0393	1845
2024-12-20 12:55:00	1.03928	1.03942	1.03879	1.03895	2612
2024-12-20 13:00:00	1.03895	1.0391	1.03883	1.03885	1596
2024-12-20 13:05:00	1.03884	1.03908	1.03877	1.03898	863
2024-12-20 13:10:00	1039	1.03935	1.03892	1.03933	1368
2024-12-20 13:15:00	1.03934	1.03957	1.03915	1.03953	1192
2024-12-20 13:20:00	1.03952	1.03988	1.03945	1.03982	1600
2024-12-20 13:25:00	1.03983	1.0401	1.03977	1.03979	1171
2024-12-20 13:30:00	1.03976	1.0419	1.03976	1.04136	3946
2024-12-20 13:35:00	1.04134	1.04188	1.04074	1.04083	2365
2024-12-20 13:40:00	1.04083	1.04147	1.04037	1.04137	3460
2024-12-20 13:45:00	1.04137	1.04137	1.04056	1.04059	2401
2024-12-20 13:50:00	1.04058	1.04099	1.04032	1.04097	2728
2024-12-20 13:55:00	1.04098	1.04118	1.04061	1.04073	1510
2024-12-20 14:00:00	1.04072	1.04088	1.0402	1.04024	1882
2024-12-20 14:05:00	1.04023	1.04033	1.03974	1.03987	2715
2024-12-20 14:10:00	1.03987	1.03999	1.03934	1.03959	2162
2024-12-20 14:15:00	1.03958	1.03959	1.03908	1.03916	2379
2024-12-20 14:20:00	1.03914	1.0395	1.03889	1.03949	2058
2024-12-20 14:25:00	1.0395	1.03985	1.03922	1.03924	1904
2024-12-20 14:30:00	1.03924	1.0398	1039	1.03955	2846
2024-12-20 14:35:00	1.03955	1.03974	1.03919	1.03933	1457
2024-12-20 14:40:00	1.03935	1.03956	1.03895	1.03899	1426
2024-12-20 14:45:00	1.03899	1.03899	1.0386	1.03865	1168
2024-12-20 14:50:00	1.03866	1.03911	1.03863	1.03875	1187
2024-12-20 14:55:00	1.03874	1.03969	1.03869	1.03934	1604
2024-12-20 15:00:00	1.03944	1.04022	1.03927	1.04022	1486
2024-12-20 15:05:00	1.04022	1.04073	1.04009	1.04041	1332
2024-12-20 15:10:00	1.0404	1.04063	1.03986	1.03994	1659
2024-12-20 15:15:00	1.03993	1.04052	1.03993	1.04031	1744
2024-12-20 15:20:00	1.04031	1.04035	1.03981	1.03983	2298
2024-12-20 15:25:00	1.03983	1.03983	1.03915	1.03942	2984
2024-12-20 15:30:00	1.03941	1.04002	1.03924	1.03977	3103
2024-12-20 15:35:00	1.03977	1.0403	1.03941	1.03955	1510
2024-12-20 15:40:00	1.03954	1.04069	1.03954	1.04062	2429
2024-12-20 15:45:00	1.04064	1.04072	1.04013	1.04014	1087
2024-12-20 15:50:00	1.04014	1.04014	1.0391	1.03915	2531
2024-12-20 15:55:00	1.03917	1.03998	1.03915	1.03967	3968
2024-12-20 16:00:00	1.03967	1.0402	1.03959	1.03967	2624
2024-12-20 16:05:00	1.03968	1.0402	1.0396	1.04001	1712
2024-12-20 16:10:00	1.04002	1.04038	1.04	1.04013	1695
2024-12-20 16:15:00	1.04013	1.04122	1.04006	1.04122	1375
2024-12-20 16:20:00	1.04121	1.04186	1.0412	1.04165	1084
2024-12-20 16:25:00	1.04164	1.04191	1.04124	1.04125	1336
2024-12-20 16:30:00	1.04124	1.04184	1.04124	1.04172	1317
2024-12-20 16:35:00	1.04171	1.04274	1.04171	1.04271	1090
2024-12-20 16:40:00	1.04271	1.04339	1.04249	1.04265	1295
2024-12-20 16:45:00	1.04264	1.04323	1.04244	1.04318	1432
2024-12-20 16:50:00	1.04319	1.04354	1.04283	1.04291	2529
2024-12-20 16:55:00	1.04292	1.04305	1.04258	1.04281	3482
2024-12-20 17:00:00	1.04282	1.04305	1.04256	1.04296	3361
2024-12-20 17:05:00	1.04297	1.04366	1.04295	1.04356	3731
2024-12-20 17:10:00	1.04356	1.04408	1.04356	1.04387	2399
2024-12-20 17:15:00	1.04386	1.04448	1.04374	1.04417	2749
2024-12-20 17:20:00	1.04416	1.04427	1.04387	1.04403	2746
2024-12-20 17:25:00	1.04402	1.04426	1.04376	1.04383	1819
2024-12-20 17:30:00	1.04382	1.04382	1.04311	1.04327	2936
2024-12-20 17:35:00	1.04327	1.04349	1.04309	1.04332	3139
2024-12-20 17:40:00	1.04332	1.04346	1.04303	1.04337	3007
2024-12-20 17:45:00	1.04336	1.04336	1.0428	1.04304	2724
2024-12-20 17:50:00	1.04301	1.04318	1.04282	1.04305	2154
2024-12-20 17:55:00	1.04306	1.04313	1.04284	1.04285	1601
2024-12-20 18:00:00	1.04284	1.04292	1.04261	1.04281	1613
2024-12-20 18:05:00	1.04282	1.04282	1.0425	1.04273	1493
2024-12-20 18:10:00	1.04272	1.04329	1.04272	1.04315	1266
2024-12-20 18:15:00	1.04314	1.04316	1.04279	1.04282	1489
