Timestamp	Open	High	Low	Close	Volume
2024-06-10 12:45:00	1.0751	1.07517	1.07412	1.07412	3364
2024-06-10 13:00:00	1.07411	1.07491	1.07399	1.07476	2163
2024-06-10 13:15:00	1.07477	1.07489	1074	1.07403	5023
2024-06-10 13:30:00	1.07403	1.07442	1.07374	1.07429	4570
2024-06-10 13:45:00	1.07432	1.07435	1.07371	1.07401	2920
2024-06-10 14:00:00	1.07403	1.07404	1.0735	1.07373	2975
2024-06-10 14:15:00	1.07375	1.07398	1.07358	1.07381	1794
2024-06-10 14:30:00	1.07381	1.07436	1.0736	1.07415	1886
2024-06-10 14:45:00	1.07416	1.07447	1.07337	1.07337	2757
2024-06-10 15:00:00	1.07337	1.07398	1.07332	1.07384	3046
2024-06-10 15:15:00	1.07384	1.07445	1.07384	1.07424	1663
2024-06-10 15:30:00	1.07425	1.07476	1.07413	1.07469	1534
2024-06-10 15:45:00	1.0747	1.07502	1.07459	1075	799
2024-06-10 16:00:00	1.07501	1.07556	1075	1.07553	1609
2024-06-10 16:15:00	1.07554	1.07587	1.07545	1.07574	1873
2024-06-10 16:30:00	1.07573	1.07587	1.07558	1.0757	2418
2024-06-10 16:45:00	1.07569	1.07569	1.07537	1.07541	3384
2024-06-10 17:00:00	1.0754	1.0755	1.07513	1.07517	3689
2024-06-10 17:15:00	1.07515	1.0759	1.07504	1.07582	1859
2024-06-10 17:30:00	1.07582	1.07589	1.07571	1.07577	1655
2024-06-10 17:45:00	1.07579	1.07604	1.07578	1.07595	1072
2024-06-10 18:00:00	1.07594	1.07615	1.07584	1.0759	2368
2024-06-10 18:15:00	1.07591	1.07592	1.07572	1.07581	1978
2024-06-10 18:30:00	1.07582	1.07618	1.07566	1.07616	2714
2024-06-10 18:45:00	1.07618	1.07623	1.07596	1.07616	2014
2024-06-10 19:00:00	1.07616	1.07645	1.07611	1.07644	1664
2024-06-10 19:15:00	1.07644	1.07656	1.07637	1.07637	1868
2024-06-10 19:30:00	1.07637	1.07644	1.07632	1.07634	817
2024-06-10 19:45:00	1.07635	1.07636	1.07623	1.0763	1510
2024-06-10 20:00:00	1.07629	1.07633	1.07613	1.07633	228
2024-06-10 20:15:00	1.07633	1.07641	1.07631	1.07637	837
2024-06-10 20:30:00	1.07637	1.07637	1.07633	1.07635	214
2024-06-10 20:45:00	1.07636	1.07664	1.07636	1.07648	779
2024-06-10 21:00:00	1.07642	1.07645	1.07614	1.0764	219
2024-06-10 21:15:00	1.07641	1.07648	1.07594	1.07629	660
2024-06-10 21:30:00	1.0763	1.07634	1.07618	1.07632	593
2024-06-10 21:45:00	1.07634	1.07655	1.07625	1.07654	391
2024-06-10 22:00:00	1.07653	1.07681	1.07648	1.07679	485
2024-06-10 22:15:00	1.07679	1.07679	1.07657	1.07657	179
2024-06-10 22:30:00	1.07656	1.07656	1.07646	1.07647	344
2024-06-10 22:45:00	1.07647	1.07655	1.07643	1.07652	247
2024-06-10 23:00:00	1.07652	1.07653	1.07635	1.07636	707
2024-06-10 23:15:00	1.07636	1.07642	1.0763	1.07632	547
2024-06-10 23:30:00	1.07633	1.07633	1.07626	1.07629	434
2024-06-10 23:45:00	1.0763	1.07637	1.0763	1.07633	556
2024-06-11 00:00:00	1.07635	1.07643	1.07612	1.07625	1740
2024-06-11 00:15:00	1.07625	1.07643	1.07622	1.07622	858
2024-06-11 00:30:00	1.07623	1.07634	1.07616	1.07632	1104
2024-06-11 00:45:00	1.07633	1.07648	1.07627	1.07636	1077
2024-06-11 01:00:00	1.07637	1.07641	1.07623	1.07633	1627
2024-06-11 01:15:00	1.07633	1.07648	1.07623	1.07647	897
2024-06-11 01:30:00	1.07646	1.07678	1.07631	1.07678	2094
2024-06-11 01:45:00	1.07678	1.07681	1.07659	1.07667	1066
2024-06-11 02:00:00	1.07668	1.0767	1.07648	1.07666	1425
2024-06-11 02:15:00	1.07667	1.07682	1.07664	1.07674	577
2024-06-11 02:30:00	1.07675	1.07688	1.07669	1.07678	1048
2024-06-11 02:45:00	1.07679	1.0768	1.07669	1.07678	819
2024-06-11 03:00:00	1.07678	1.0769	1.07676	1.07683	1210
2024-06-11 03:15:00	1.07683	1.07688	1.07666	1.07672	1097
2024-06-11 03:30:00	1.07672	1.07685	1.07665	1.07679	753
2024-06-11 03:45:00	1.0768	1.07689	1.07678	1.07685	630
2024-06-11 04:00:00	1.07683	1.07701	1.07677	1.07698	680
2024-06-11 04:15:00	1.07698	1.07705	1.07694	1.07695	616
2024-06-11 04:30:00	1.07696	1.07698	1.0769	1.07691	1252
2024-06-11 04:45:00	1.07692	1.07692	1.07679	1.07683	563
2024-06-11 05:00:00	1.07682	1.07699	1.0768	1.07694	1262
2024-06-11 05:15:00	1.07694	1.07695	1.07681	1.07682	900
2024-06-11 05:30:00	1.07682	1.0769	1.07669	1.07688	1228
2024-06-11 05:45:00	1.07689	1.07693	1.07642	1.07655	1743
2024-06-11 06:00:00	1.07654	1.07709	1.07654	1.07685	1925
2024-06-11 06:15:00	1.07685	1.07708	1.07682	1.07707	1246
2024-06-11 06:30:00	1.07707	1.07713	1.07674	1.07697	1479
2024-06-11 06:45:00	1.07698	1.07734	1.07681	1.07681	1681
2024-06-11 07:00:00	1.0768	1.07694	1.0763	1.07636	3425
2024-06-11 07:15:00	1.07637	1.07659	1.0761	1.07629	2544
2024-06-11 07:30:00	1.07629	1.07687	1.07625	1.07679	2050
2024-06-11 07:45:00	1.07679	1.07682	1.07629	1.0764	2545
2024-06-11 08:00:00	1.07639	1.07645	1.0761	1.07622	3108
2024-06-11 08:15:00	1.07621	1.07629	1.07571	1.07587	2447
2024-06-11 08:30:00	1.07588	1.07605	1.07571	1.07596	2342
2024-06-11 08:45:00	1.07595	1.07595	1.07435	1.07452	5798
2024-06-11 09:00:00	1.07451	1.07523	1.07429	1.07516	4526
2024-06-11 09:15:00	1.07514	1.07514	1.07403	1.0741	3642
2024-06-11 09:30:00	1.0741	1.07489	1.07409	1.07482	4351
2024-06-11 09:45:00	1.07481	1.07537	1.07473	1.07507	3996
2024-06-11 10:00:00	1.07507	1.07563	1.07479	1.07481	3845
2024-06-11 10:15:00	1.0748	1.0748	1.0742	1.07431	4440
2024-06-11 10:30:00	1.07431	1.07456	1.0739	1.07398	2734
2024-06-11 10:45:00	1.07397	1.07417	1.07365	1.07409	3804
2024-06-11 11:00:00	1.07411	1.07415	1.07286	1.07287	3523
2024-06-11 11:15:00	1.07287	1.07335	1.07248	1.07329	3626
2024-06-11 11:30:00	1.07327	1.0733	1.07282	1.07319	2391
2024-06-11 11:45:00	1.0732	1.07336	1.07237	1.07289	3555
2024-06-11 12:00:00	1.0729	1.07318	1.07249	1.07308	4326
2024-06-11 12:15:00	1.07309	1.07325	1.07242	1.07279	3216
2024-06-11 12:30:00	1.07281	1.0736	1.07264	1.07351	2798
2024-06-11 12:45:00	1.07352	1.07363	1.07311	1.07323	3517
2024-06-11 13:00:00	1.07323	1.07366	1.07276	1.07287	4648
2024-06-11 13:15:00	1.07288	1073	1.07209	1.07228	5552
2024-06-11 13:30:00	1.07227	1.07295	1.07209	1.07285	3617
2024-06-11 13:45:00	1.07284	1.07284	1.07194	1.07239	5035
2024-06-11 14:00:00	1.0724	1.07293	1.07197	1.0727	2880
2024-06-11 14:15:00	1.07269	1.07269	1.0722	1.07251	2156
2024-06-11 14:30:00	1.07252	1.07289	1.07227	1.07242	1884
2024-06-11 14:45:00	1.07243	1.07264	1.07208	1.07224	2759
2024-06-11 15:00:00	1.07223	1.0729	1.0722	1.07237	5077
2024-06-11 15:15:00	1.07238	1.07285	1.07227	1.07284	2133
2024-06-11 15:30:00	1.07285	1.07312	1.07278	1.07302	2009
2024-06-11 15:45:00	1.07302	1.07335	1.07287	1.07323	1821
2024-06-11 16:00:00	1.07324	1.07379	1.07324	1.07374	1257
2024-06-11 16:15:00	1.07373	1.07373	1.07342	1.07344	920
2024-06-11 16:30:00	1.07344	1.07388	1.07336	1.07381	842
2024-06-11 16:45:00	1.07382	1.07384	1.07369	1.07372	770
2024-06-11 17:00:00	1.07372	1.0743	1.07366	1.07401	2946
2024-06-11 17:15:00	1.07399	1.07401	1.07376	1.07382	1267
2024-06-11 17:30:00	1.0738	1.07411	1.07369	1.07398	827
2024-06-11 17:45:00	1.07397	1.07431	1.07396	1.07422	1306
2024-06-11 18:00:00	1.07421	1.07431	1.07406	1.07425	737
2024-06-11 18:15:00	1.07424	1.07446	1.0742	1.07434	904
2024-06-11 18:30:00	1.07435	1.07445	1.0743	1.0743	478
2024-06-11 18:45:00	1.0743	1.07452	1.07418	1.07436	722
2024-06-11 19:00:00	1.07435	1.07492	1.07434	1.07468	924
2024-06-11 19:15:00	1.07468	1.07493	1.07464	1.07464	874
2024-06-11 19:30:00	1.07464	1.07464	1.07439	1.07442	1222
2024-06-11 19:45:00	1.07441	1.07443	1.07401	1.07401	1665
2024-06-11 20:00:00	1.07401	1.07418	1.07396	1.07406	471
2024-06-11 20:15:00	1.07406	1.07409	1.07396	1.07397	124
2024-06-11 20:30:00	1.07397	1.07407	1.0739	1.07396	310
2024-06-11 20:45:00	1.07396	1.07413	1.07396	1.07403	328
2024-06-11 21:00:00	1.07404	1.0741	1.07392	1.07407	301
2024-06-11 21:15:00	1.07407	1.07415	1.07396	1074	379
2024-06-11 21:30:00	1074	1.07421	1074	1.0741	1320
2024-06-11 21:45:00	1.07409	1.07422	1.07408	1.07416	451
2024-06-11 22:00:00	1.07415	1.07423	1.07409	1.07422	326
2024-06-11 22:15:00	1.07421	1.07427	1.07419	1.0742	71
2024-06-11 22:30:00	1.0742	1.0742	1.0741	1.07411	380
2024-06-11 22:45:00	1.0741	1.07411	1.07407	1.07407	161
2024-06-11 23:00:00	1.07408	1.07414	1.07396	1.07397	660
2024-06-11 23:15:00	1.07398	1.07399	1.07393	1.07396	452
2024-06-11 23:30:00	1.07397	1.07398	1.07394	1.07394	162
2024-06-11 23:45:00	1.07394	1.07401	1.07391	1.07399	965
2024-06-12 00:00:00	1.07398	1.07398	1.07373	1.07378	2274
2024-06-12 00:15:00	1.07377	1.07385	1.07374	1.07376	1467
2024-06-12 00:30:00	1.07376	1.07386	1.07361	1.07361	1523
2024-06-12 00:45:00	1.07362	1.07368	1.07348	1.07359	1556
2024-06-12 01:00:00	1.07359	1.07364	1.07346	1.0736	2632
2024-06-12 01:15:00	1.07361	1.07381	1.07356	1.07371	1180
2024-06-12 01:30:00	1.07371	1.07407	1.07369	1.07395	1580
2024-06-12 01:45:00	1.07395	1.07417	1.07395	1.07398	1809
2024-06-12 02:00:00	1.07399	1.07404	1.07392	1.07403	1254
2024-06-12 02:15:00	1.07403	1.07426	1.07403	1.07416	1487
2024-06-12 02:30:00	1.07417	1.07426	1.07406	1.07409	1109
2024-06-12 02:45:00	1.0741	1.0742	1.07408	1.07418	2023
2024-06-12 03:00:00	1.07418	1.07432	1.0741	1.07411	1467
2024-06-12 03:15:00	1.07411	1.07421	1.07411	1.07415	1084
2024-06-12 03:30:00	1.07416	1.07427	1.07413	1.07417	1399
2024-06-12 03:45:00	1.07418	1.07419	1074	1.07402	1355
2024-06-12 04:00:00	1.07401	1.07405	1.07399	1.07402	482
2024-06-12 04:15:00	1.07401	1.07402	1.0738	1.07381	866
2024-06-12 04:30:00	1.07382	1.07382	1.07364	1.07373	839
2024-06-12 04:45:00	1.07372	1.07374	1.07366	1.07366	1260
2024-06-12 05:00:00	1.07364	1.07379	1.0736	1.07379	1856
2024-06-12 05:15:00	1.07379	1.07399	1.07372	1.07397	1166
2024-06-12 05:30:00	1074	1.07415	1.07398	1.07414	1270
2024-06-12 05:45:00	1.07412	1.0746	1.0741	1.07458	997
2024-06-12 06:00:00	1.0746	1.07464	1.07411	1.07444	1713
2024-06-12 06:15:00	1.07441	1.07464	1.07439	1.07449	1231
2024-06-12 06:30:00	1.07449	1.0747	1.07441	1.07449	1332
2024-06-12 06:45:00	1.0745	1.0745	1.07389	1.07414	1848
2024-06-12 07:00:00	1.07415	1.07431	1.07384	1.07403	2296
2024-06-12 07:15:00	1.07402	1.07421	1.07355	1.07419	3322
2024-06-12 07:30:00	1.07418	1.07434	1.0739	1.07428	2369
2024-06-12 07:45:00	1.07428	1.07454	1.07428	1.07444	1233
2024-06-12 08:00:00	1.07445	1.07526	1.07444	1.07521	1494
2024-06-12 08:15:00	1.0752	1.07526	1.07489	1.0752	1105
2024-06-12 08:30:00	1.0752	1.07539	1.07496	1.07499	2129
2024-06-12 08:45:00	1.07499	1075	1.07453	1.07466	2809
2024-06-12 09:00:00	1.07466	1.0753	1.07441	1.07493	2171
2024-06-12 09:15:00	1.07493	1.07538	1.0748	1.07522	1830
2024-06-12 09:30:00	1.07521	1.07527	1.07488	1.07489	2043
2024-06-12 09:45:00	1.07488	1.07528	1.07478	1.07526	1648
2024-06-12 10:00:00	1.07527	1.07533	1.07489	1.07518	1607
2024-06-12 10:15:00	1.07517	1.07537	1.07511	1.07536	1300
2024-06-12 10:30:00	1.07537	1.07574	1.07525	1.0757	474
2024-06-12 10:45:00	1.0757	1.07601	1.07569	1.07586	1541
2024-06-12 11:00:00	1.07587	1.07633	1.07572	1.07616	1703
2024-06-12 11:15:00	1.07615	1.07625	1.07579	1.07601	1735
2024-06-12 11:30:00	1.07601	1.0762	1.07589	1.07607	1802
2024-06-12 11:45:00	1.07609	1.07654	1.07604	1.07642	2066
2024-06-12 12:00:00	1.07643	1.07668	1.07621	1.07651	3207
2024-06-12 12:15:00	1.07652	1.0768	1.07644	1.07662	2352
2024-06-12 12:30:00	1.07661	1.08275	1.07658	1.0815	11172
2024-06-12 12:45:00	1.08149	1083	1.08149	1.08265	5531
2024-06-12 13:00:00	1.08264	1.08285	1.08189	1.08283	11157
2024-06-12 13:15:00	1.08284	1.08355	1.08244	1.08353	5162
