	winter	trans	summer	mean	std
0	-0.5650017327709734	-0.10127153206834497	-0.22567881020985417	2780.724024306124	1238.1397561536758
1	0.14622070389620534	0.07856255974980186	-0.050285588528901665	2780.724024306124	1238.1397561536758
2	0.4297020973244358	0.2868646852371062	0.3907189439448161	2780.724024306124	1238.1397561536758
3	0.1942043150930763	0.2230939013133057	0.3873508302734687	2780.724024306124	1238.1397561536758
4	-0.3885264144125363	-0.45863735497938507	-0.6116437864429206	2780.724024306124	1238.1397561536758
5	-0.21437570517716992	-0.24349316781905575	-0.30663448928491455	2780.724024306124	1238.1397561536758
6	-0.1328538768334731	-0.13418171370396867	-0.14537609946224944	2780.724024306124	1238.1397561536758
7	-0.11659628832892588	-0.2010908463209613	-0.22618649244357925	2780.724024306124	1238.1397561536758
8	-0.2783847016894315	-0.25227362133199427	-0.1272622118187099	2780.724024306124	1238.1397561536758
9	-0.06624071779612661	-0.061601631150564384	0.023330155858234725	2780.724024306124	1238.1397561536758
10	0.293814070014351	0.28866462051702513	0.22974205239423384	2780.724024306124	1238.1397561536758
11	0.005461422381243808	0.052007745347662504	0.23276223946293645	2780.724024306124	1238.1397561536758
12	0.11949678023024168	0.2206997566300799	0.8115871420772015	2780.724024306124	1238.1397561536758
13	-0.07715708144028177	-0.06423230579044625	-0.17793847785606265	2780.724024306124	1238.1397561536758
14	0.8212269616143376	1.014101997581085	0.7877183248057988	2780.724024306124	1238.1397561536758
15	0.14455321577697477	0.36047165394379765	-0.47068878834735584	2780.724024306124	1238.1397561536758
16	0.8575551526877431	0.22803795430975038	-0.128875565233241	2780.724024306124	1238.1397561536758
17	-0.5501890776695033	-0.6558802627371865	-0.322780519848847	2780.724024306124	1238.1397561536758
18	-0.10622135100943086	-0.1988870794077271	-0.1397921734576144	2780.724024306124	1238.1397561536758
19	-0.3096298111724401	-0.1812165609385214	-0.19238302236887722	2780.724024306124	1238.1397561536758
20	-0.14114682353289623	-0.09665998594565543	-0.018412486277945395	2780.724024306124	1238.1397561536758
21	-0.17296432601768263	-0.11934955471463525	-0.08093276815273887	2780.724024306124	1238.1397561536758
22	-0.02990058017474613	0.23872795454593618	0.13705023793995585	2780.724024306124	1238.1397561536758
23	-0.03225370880600453	-0.10582696402191001	0.09563114546524537	2780.724024306124	1238.1397561536758
24	0.18516106370236668	0.8896757023333441	0.5693736638997067	2780.724024306124	1238.1397561536758
25	-0.0398208661205733	1.0971297813906864	1.3011185565855456	2780.724024306124	1238.1397561536758
26	0.6936396086315509	-0.5997188205897102	-0.588845714935422	2780.724024306124	1238.1397561536758
27	1.2429818146107976	0.9755995358561482	1.0699696705371406	2780.724024306124	1238.1397561536758
28	-0.6076115180020845	0.051903902927667556	-0.08340044016698966	2780.724024306124	1238.1397561536758
29	1.3148417194553872	-0.7377484728568395	-0.09152513515851757	2780.724024306124	1238.1397561536758
30	0.0826508742851737	-0.5397786681590715	-0.9074684968715516	2780.724024306124	1238.1397561536758
31	-0.3328833567414371	0.5700775787043759	-0.7404793520053392	2780.724024306124	1238.1397561536758
32	-1.0330098376749461	-0.7816622784681992	-0.5500817729996849	2780.724024306124	1238.1397561536758
33	-0.6971889039890569	-0.6545995395572439	-0.26836698551996896	2780.724024306124	1238.1397561536758
34	-0.5680428660824849	-0.16059230252278145	-0.034205097937220486	2780.724024306124	1238.1397561536758
35	-0.26020047846847305	-0.39818952849543576	-0.16723295533970323	2780.724024306124	1238.1397561536758
36	-0.02157346965993065	0.6111414867891973	0.29672326077776684	2780.724024306124	1238.1397561536758
37	-0.19514439509305706	0.26709424227466116	0.030342903455538917	2780.724024306124	1238.1397561536758
38	0.23657717988500632	-0.07037631564016988	-0.11323846444232011	2780.724024306124	1238.1397561536758
39	-0.08496651643570269	-0.48981892609465044	-0.06105579423338253	2780.724024306124	1238.1397561536758
40	-0.004215525151146593	-1.4732239505204483	-0.9886816998741397	2780.724024306124	1238.1397561536758
41	-0.2254794776580789	0.10723460571518006	0.012141893014046001	2780.724024306124	1238.1397561536758
42	-1.011003569555683	-0.6693740083132464	-0.4883591777389107	2780.724024306124	1238.1397561536758
43	0.12261316667395428	0.2717556131277852	0.2181112094955484	2780.724024306124	1238.1397561536758
44	-0.5217075879811681	0.39861066719875016	0.21231143684495302	2780.724024306124	1238.1397561536758
45	0.41894286028428196	0.14687356503673143	0.05001390599987077	2780.724024306124	1238.1397561536758
46	0.4495240082414971	0.23753953573932318	0.17421039946731232	2780.724024306124	1238.1397561536758
47	-0.1315654433274196	-0.12076296543123854	0.12440311550157634	2780.724024306124	1238.1397561536758
